names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
IGLC5,0.007110157,0.36537394,0.9943269631851687,0.9999245596842732,0.00017454617993217634,0.00014443353168871686
BMP10,0.007109137,0.12770252,0.9943277772687215,0.9999245596842732,0.00017454617993217634,0.00014443353168871686
GUCY2F,0.007109137,0.336363,0.9943277772687215,0.9999245596842732,0.00017454617993217634,0.00014443353168871686
TRIM67,0.007108797,0.3739596,0.994328048629907,0.9999245596842732,0.00017454617993217634,0.00014443353168871686
RLN3,0.0071077766,-0.009144174,0.9943288627134677,0.9999245596842732,0.00017454617993217634,0.00014443353168871686
EBF2,0.0071077766,0.06396298,0.9943288627134677,0.9999245596842732,0.00017454617993217634,0.00014443353168871686
FAM25C,0.007107436,-0.09910874,0.9943291340746557,0.9999245596842732,0.00017454617993217634,0.00014443353168871686
JMJD7,0.0067756595,0.41251484,0.9945938472212956,0.9999245596842732,0.0005485737083582685,0.0005199607140793807
PIWIL2,0.006741989,0.1578443,0.994620712043888,0.9999245596842732,0.0016457211250748055,0.0016176555549136287
NRXN1,0.006673967,-0.077315934,0.9946749844313348,0.9999245596842732,0.001097147416716537,0.0010688081344965047
LIM2,0.0066600223,-0.06574047,0.9946861102738128,0.9999245596842732,0.001097147416716537,0.0010688081344965047
OR2AG1,0.0064773834,0.38600832,0.9948318317686604,0.9999245596842732,0.00037402752842609214,0.00034664047605292045
CHRNB2,0.0064654797,0.14966558,0.99484132945127,0.9999245596842732,0.00037402752842609214,0.00034664047605292045
FNDC8,0.006175366,-0.07128647,0.99507280176734,0.9999245596842732,0.00019948134849391582,0.00017332023802646022
PGA3,0.0061726454,0.061367758,0.9950749726703048,0.9999245596842732,0.00019948134849391582,0.00017332023802646022
AC005520.3,0.0060097333,-0.006713663,0.9952049555511873,0.9999245596842732,0.0018452024735687213,0.0018198624992778324
SERTM1,0.005977423,-0.0092563145,0.9952307350521895,0.9999245596842732,0.01147017753840016,0.011439135709746374
HTR2B,0.0058925655,0.040424846,0.995298440186356,0.9999245596842732,0.02181827249152204,0.021809463284996243
NAIF1,0.005785601,0.009919286,0.9953837839808028,0.9999245596842732,0.033737283064033514,0.033739673002484254
SLC6A3,0.0057680854,-0.5272993,0.9953977592018041,0.9999245596842732,0.000573508876920008,0.0005488474204171241
WNT9B,0.005545824,0.5160401,0.9955750953797674,0.9999245596842732,0.00039896269698783165,0.00037552718239066384
CGA,0.0055172546,-0.40517995,0.995597889946608,0.9999245596842732,0.00039896269698783165,0.00037552718239066384
MYL10,0.005243977,-0.017907154,0.9958159310118692,0.9999245596842732,0.0002244165170556553,0.00020220694436420359
CCDC103,0.0052422765,0.023299966,0.9958172878334322,0.9999245596842732,0.0002244165170556553,0.00020220694436420359
ACOT1,0.0051569086,0.16432472,0.9958854002913585,0.9999245596842732,0.0013215639337721924,0.0012999017851984516
ZMIZ1,0.005147556,-0.047337566,0.9958928628134808,0.9999245596842732,0.19055455814881309,0.18995898087700042
PNMA3,0.0050778333,0.18732724,0.9959484925351245,0.9999245596842732,0.00334131258727309,0.0033219712288404877
TAS2R5,0.0048979158,0.10388044,0.9960920444437422,0.9999245596842732,0.0005984440454817474,0.0005777341267548674
TLR9,0.0048975754,0.09436928,0.99609231580853,0.9999245596842732,0.0005984440454817474,0.0005777341267548674
CCL27,0.0048207105,0.10826421,0.996153644262114,0.9999245596842732,0.001147017753840016,0.0011265815471719915
OPRD1,0.004603041,-0.0073450077,0.9963273178810851,0.9999245596842732,0.0004238978655495711,0.00040441388872840717
CCL1,0.0045962385,-0.01858928,0.9963327451845246,0.9999245596842732,0.0004238978655495711,0.00040441388872840717
GRK7,0.0043136077,0.3835523,0.9965582497894324,0.9999245596842732,0.00024935168561739476,0.00023109365070194697
TPH2,0.0043098666,0.066881604,0.9965612348101534,0.9999245596842732,0.00024935168561739476,0.00023109365070194697
NPIPB8,0.0043091862,-0.1181027,0.9965617775411987,0.9999245596842732,0.00024935168561739476,0.00023109365070194697
MAGEB2,0.004306125,-0.15904762,0.9965642198309225,0.9999245596842732,0.00024935168561739476,0.00023109365070194697
CRYGD,0.0043051047,-0.26766193,0.9965650339275042,0.9999245596842732,0.00024935168561739476,0.00023109365070194697
KLKB1,0.0042979624,-0.017930511,0.9965707326036765,0.9999245596842732,0.0026181926989826453,0.0025998035703969032
HUS1B,0.0042670127,0.079380475,0.9965954268691072,0.9999245596842732,0.007380809894274885,0.007366110116124559
SMIM28,0.004022134,1.4344091,0.9967908101811773,0.9999245596842732,7.480550568521843e-05,5.7773412675486743e-05
ZDHHC22,0.004022134,1.306111,0.9967908101811773,0.9999245596842732,7.480550568521843e-05,5.7773412675486743e-05
MAS1L,0.0040214537,0.33375582,0.9967913529128732,0.9999245596842732,7.480550568521843e-05,5.7773412675486743e-05
IGHJ6,0.0040214537,0.6197305,0.9967913529128732,0.9999245596842732,7.480550568521843e-05,5.7773412675486743e-05
AC008770.1,0.0040214537,0.7594163,0.9967913529128732,0.9999245596842732,7.480550568521843e-05,5.7773412675486743e-05
OR13C3,0.0040214537,0.8543532,0.9967913529128732,0.9999245596842732,7.480550568521843e-05,5.7773412675486743e-05
AC012488.2,0.0040214537,1.0347325,0.9967913529128732,0.9999245596842732,7.480550568521843e-05,5.7773412675486743e-05
OR51E2,0.0040211133,0.32554793,0.9967916242787217,0.9999245596842732,7.480550568521843e-05,5.7773412675486743e-05
AL049779.1,0.0040211133,0.13486141,0.9967916242787217,0.9999245596842732,7.480550568521843e-05,5.7773412675486743e-05
SLC25A31,0.0040211133,0.29480064,0.9967916242787217,0.9999245596842732,7.480550568521843e-05,5.7773412675486743e-05
NEDD8-MDP1,0.0040211133,0.58072126,0.9967916242787217,0.9999245596842732,7.480550568521843e-05,5.7773412675486743e-05
OR51I2,0.0040211133,0.42447838,0.9967916242787217,0.9999245596842732,7.480550568521843e-05,5.7773412675486743e-05
SLC38A8,0.0040207733,-0.11328261,0.9967918956445705,0.9999245596842732,7.480550568521843e-05,5.7773412675486743e-05
SHISAL2B,0.0040207733,0.46102092,0.9967918956445705,0.9999245596842732,7.480550568521843e-05,5.7773412675486743e-05
POTEF,0.0040207733,0.12675692,0.9967918956445705,0.9999245596842732,7.480550568521843e-05,5.7773412675486743e-05
GHRH,0.0040207733,0.17686813,0.9967918956445705,0.9999245596842732,7.480550568521843e-05,5.7773412675486743e-05
C18orf63,0.0040207733,0.12683481,0.9967918956445705,0.9999245596842732,7.480550568521843e-05,5.7773412675486743e-05
CTXND2,0.0040207733,0.3290792,0.9967918956445705,0.9999245596842732,7.480550568521843e-05,5.7773412675486743e-05
AL133410.3,0.0040204334,-0.053836923,0.9967921670104197,0.9999245596842732,7.480550568521843e-05,5.7773412675486743e-05
RGS8,0.004020093,-0.6062709,0.9967924383762694,0.9999245596842732,7.480550568521843e-05,5.7773412675486743e-05
ANTXRL,0.004020093,-0.028084235,0.9967924383762694,0.9999245596842732,7.480550568521843e-05,5.7773412675486743e-05
SPANXN5,0.004020093,-0.08653053,0.9967924383762694,0.9999245596842732,7.480550568521843e-05,5.7773412675486743e-05
SOX10,0.004020093,-0.53108937,0.9967924383762694,0.9999245596842732,7.480550568521843e-05,5.7773412675486743e-05
NOTO,0.004020093,-0.26519173,0.9967924383762694,0.9999245596842732,7.480550568521843e-05,5.7773412675486743e-05
CASQ1,0.0039736684,0.22499384,0.9968294798182085,0.9999245596842732,0.0006233792140434869,0.0006066208330926107
FETUB,0.0039461195,0.032285742,0.9968514604573201,0.9999245596842732,0.0006233792140434869,0.0006066208330926107
LVRN,0.003671481,-0.06398148,0.9970705885615736,0.9999245596842732,0.0004488330341113106,0.00043330059506615056
ART5,0.0034953044,0.053620063,0.9972111563049547,0.9999245596842732,0.0026431278675443847,0.002628690276734647
SYNDIG1L,0.0033805175,0.29098803,0.9973027424780369,0.9999245596842732,0.00027428685417913427,0.00025998035703969034
KRTAP5-10,0.0033767761,0.11867847,0.9973057275094679,0.9999245596842732,0.00027428685417913427,0.00025998035703969034
CDH18,0.0030898938,1.410968,0.9975346252561014,0.9999245596842732,9.974067424695791e-05,8.666011901323011e-05
CYP4A11,0.003089554,0.8249251,0.9975348966228487,0.9999245596842732,9.974067424695791e-05,8.666011901323011e-05
IQCM,0.003089554,0.8003036,0.9975348966228487,0.9999245596842732,9.974067424695791e-05,8.666011901323011e-05
SPATA16,0.003089554,1.0482563,0.9975348966228487,0.9999245596842732,9.974067424695791e-05,8.666011901323011e-05
TERB2,0.0030892137,0.96669686,0.9975351679895962,0.9999245596842732,9.974067424695791e-05,8.666011901323011e-05
SLC17A8,0.0030888736,0.53739417,0.9975354393563441,0.9999245596842732,9.974067424695791e-05,8.666011901323011e-05
MEPE,0.0030888736,0.8275385,0.9975354393563441,0.9999245596842732,9.974067424695791e-05,8.666011901323011e-05
C4orf45,0.0030888736,0.26920137,0.9975354393563441,0.9999245596842732,9.974067424695791e-05,8.666011901323011e-05
ROPN1,0.0030885334,0.1722949,0.9975357107230922,0.9999245596842732,9.974067424695791e-05,8.666011901323011e-05
SEC14L3,0.0030885334,0.472469,0.9975357107230922,0.9999245596842732,9.974067424695791e-05,8.666011901323011e-05
NAT8,0.0030885334,-0.18109895,0.9975357107230922,0.9999245596842732,9.974067424695791e-05,8.666011901323011e-05
OR2C1,0.0030881935,0.37421846,0.9975359820898407,0.9999245596842732,9.974067424695791e-05,8.666011901323011e-05
OOSP1,0.0030878533,-0.03248907,0.9975362534565894,0.9999245596842732,9.974067424695791e-05,8.666011901323011e-05
PDE6C,0.0030875131,0.0877399,0.9975365248233384,0.9999245596842732,9.974067424695791e-05,8.666011901323011e-05
ZNF560,0.0030875131,-0.17132202,0.9975365248233384,0.9999245596842732,9.974067424695791e-05,8.666011901323011e-05
EZHIP,0.0030875131,-0.21705064,0.9975365248233384,0.9999245596842732,9.974067424695791e-05,8.666011901323011e-05
TAC4,0.003086833,-0.9466154,0.9975370675568372,0.9999245596842732,9.974067424695791e-05,8.666011901323011e-05
LHFPL1,0.00304602,-0.2786696,0.9975696315688459,0.9999245596842732,0.0019200079792539397,0.0019065226182910624
AC011462.1,0.0027404316,0.30546516,0.9978134547336676,0.9999245596842732,0.0010223419110313185,0.001011034721821018
MFSD2B,0.0027149234,0.24131806,0.9978338072611472,0.9999245596842732,0.0021194893277478558,0.002108729562655266
CNTNAP4,0.002446407,0.04106545,0.9980480516167092,0.9999245596842732,0.0002992220227408737,0.0002888670633774337
MATN2,0.0021818017,0.17295726,0.9982591753879331,0.9999245596842732,0.06430779972072612,0.06516840949794904
TAFA4,0.002157314,0.5652882,0.9982787138410153,0.9999245596842732,0.00012467584280869738,0.00011554682535097349
ANP32D,0.0021566337,0.29819113,0.9982792565758378,0.9999245596842732,0.00012467584280869738,0.00011554682535097349
AL590764.2,0.0021566337,0.34161195,0.9982792565758378,0.9999245596842732,0.00012467584280869738,0.00011554682535097349
WFDC8,0.0021549333,-0.38118336,0.998280613412898,0.9999245596842732,0.00012467584280869738,0.00011554682535097349
ACSBG2,0.0021545931,-0.40154827,0.9982808847803105,0.9999245596842732,0.00012467584280869738,0.00011554682535097349
NXNL1,0.002154253,-0.7458217,0.9982811561477233,0.9999245596842732,0.00012467584280869738,0.00011554682535097349
FAM240A,0.0021539128,-0.19306807,0.9982814275151364,0.9999245596842732,0.00012467584280869738,0.00011554682535097349
PPM1E,0.0020491593,0.079138204,0.9983650086876485,0.9999245596842732,0.0012218232595252343,0.0012132416661852215
TAF1C,0.0018592081,0.07782481,0.9985165674498165,0.9999245596842732,0.060916616796329544,0.061210930729678203
DNAJC6,0.0018369309,-0.014595951,0.9985343420262522,0.9999245596842732,0.005236385397965291,0.00522849384713155
IFT52,0.0017663582,0.045781452,0.9985906508036904,0.9999245596842732,0.1008128864951127,0.10142122595181698
LRP4,0.0015813387,0.08680636,0.9987382748118429,0.9999245596842732,0.01094653899860363,0.010948061702004738
AC025283.2,0.001513997,-0.02748214,0.9987920056199149,0.9999245596842732,0.00032415719130261323,0.00031775376971517706
